# curie_map:
#   <http: http://w3id.org/sssom/unknown_prefix/<http/
#   <https: http://w3id.org/sssom/unknown_prefix/<https/
#   DECIPHER: http://w3id.org/sssom/unknown_prefix/decipher/
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   HP: http://purl.obolibrary.org/obo/HP_
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   ICD9: http://w3id.org/sssom/unknown_prefix/icd9/
#   MEDGEN: http://w3id.org/sssom/unknown_prefix/medgen/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   MedDRA: http://w3id.org/sssom/unknown_prefix/meddra/
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://www.omim.org/phenotypicSeries/PS
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   Orphanet: http://w3id.org/sssom/unknown_prefix/orphanet/
#   SCTID: http://snomed.info/id/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
MONDO:0016476	Beckwith-Wiedemann syndrome due to CDKN1C mutation	oio:hasDbXref	UMLS:CN201471		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0016476	Beckwith-Wiedemann syndrome due to CDKN1C mutation	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN201471>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0016476	Beckwith-Wiedemann syndrome due to CDKN1C mutation	skos:exactMatch	ORDO:231120		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0016477	Beckwith-Wiedemann syndrome due to 11p15 microdeletion	oio:hasDbXref	Orphanet:231127		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0016477	Beckwith-Wiedemann syndrome due to 11p15 microdeletion	oio:hasDbXref	UMLS:CN201472		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0016477	Beckwith-Wiedemann syndrome due to 11p15 microdeletion	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN201472>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0016477	Beckwith-Wiedemann syndrome due to 11p15 microdeletion	skos:exactMatch	ORDO:231127		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0016478	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion	oio:hasDbXref	Orphanet:231130		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0016478	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion	oio:hasDbXref	UMLS:CN201473		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0016478	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN201473>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0016478	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion	skos:exactMatch	ORDO:231130		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0016547	Beckwith-Wiedemann syndrome due to NSD1 mutation	oio:hasDbXref	Orphanet:238613		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0016547	Beckwith-Wiedemann syndrome due to NSD1 mutation	oio:hasDbXref	UMLS:CN201629		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0016547	Beckwith-Wiedemann syndrome due to NSD1 mutation	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN201629>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0016547	Beckwith-Wiedemann syndrome due to NSD1 mutation	skos:exactMatch	ORDO:238613		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0016579	dominant hypophosphatemia with nephrolithiasis or osteoporosis	oio:hasDbXref	Orphanet:244305		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0016579	dominant hypophosphatemia with nephrolithiasis or osteoporosis	oio:hasDbXref	UMLS:CN228623		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0016579	dominant hypophosphatemia with nephrolithiasis or osteoporosis	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN228623>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0016579	dominant hypophosphatemia with nephrolithiasis or osteoporosis	skos:exactMatch	ORDO:244305		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0016983	Bartter syndrome with hypocalcemia	oio:hasDbXref	Orphanet:263417		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0016983	Bartter syndrome with hypocalcemia	oio:hasDbXref	UMLS:C3715128		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0016983	Bartter syndrome with hypocalcemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3715128>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017044	adult familial nephronophthisis-spastic quadriparesia syndrome	oio:hasDbXref	Orphanet:2666		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017044	adult familial nephronophthisis-spastic quadriparesia syndrome	oio:hasDbXref	UMLS:CN202376		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017044	adult familial nephronophthisis-spastic quadriparesia syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN202376>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017044	adult familial nephronophthisis-spastic quadriparesia syndrome	skos:exactMatch	ORDO:2666		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017624	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	oio:hasDbXref	GARD:0009891		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0017624	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	oio:hasDbXref	Orphanet:306516		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017624	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	oio:hasDbXref	UMLS:CN203511		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017624	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN203511>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017624	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	skos:exactMatch	ORDO:306516		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017625	familial primary hypomagnesemia with hypocalcuria	oio:hasDbXref	Orphanet:306519		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017625	familial primary hypomagnesemia with hypocalcuria	oio:hasDbXref	SCTID:711151004		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0017625	familial primary hypomagnesemia with hypocalcuria	oio:hasDbXref	UMLS:CN227163		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017625	familial primary hypomagnesemia with hypocalcuria	skos:exactMatch	<http://identifiers.org/snomedct/711151004>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017625	familial primary hypomagnesemia with hypocalcuria	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN227163>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017626	familial primary hypomagnesemia with normocalcuria	oio:hasDbXref	Orphanet:306522		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017626	familial primary hypomagnesemia with normocalcuria	oio:hasDbXref	UMLS:CN227164		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017626	familial primary hypomagnesemia with normocalcuria	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN227164>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017828	primary renal tubular acidosis	oio:hasDbXref	Orphanet:314822		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017828	primary renal tubular acidosis	skos:exactMatch	ORDO:314822		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017829	autosomal dominant proximal renal tubular acidosis	oio:hasDbXref	Orphanet:314889		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017829	autosomal dominant proximal renal tubular acidosis	oio:hasDbXref	UMLS:CN203801		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017829	autosomal dominant proximal renal tubular acidosis	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN203801>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017829	autosomal dominant proximal renal tubular acidosis	skos:exactMatch	ORDO:314889		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	DOID:0050576		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	GARD:0000322		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	MESH:C537580		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	NCIT:C168588		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	OMIMPS:266900		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	Orphanet:3156		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017842	Senior-Loken syndrome	oio:hasDbXref	UMLS:CN117960		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017842	Senior-Loken syndrome	skos:exactMatch	<http://identifiers.org/mesh/C537580>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017842	Senior-Loken syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN117960>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017842	Senior-Loken syndrome	skos:exactMatch	<https://omim.org/phenotypicSeries/PS266900>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0017842	Senior-Loken syndrome	skos:exactMatch	DOID:0050576		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0017842	Senior-Loken syndrome	skos:exactMatch	NCIT:C168588		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0017842	Senior-Loken syndrome	skos:exactMatch	ORDO:3156		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017891	inherited renal cancer-predisposing syndrome	oio:hasDbXref	Orphanet:319328		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017891	inherited renal cancer-predisposing syndrome	oio:hasDbXref	UMLS:CN203941		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017891	inherited renal cancer-predisposing syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN203941>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017891	inherited renal cancer-predisposing syndrome	skos:exactMatch	ORDO:319328		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017924	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	oio:hasDbXref	Orphanet:3240		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017924	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	oio:hasDbXref	UMLS:CN204056		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017924	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN204056>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017924	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	skos:exactMatch	ORDO:3240		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0017933	hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation	oio:hasDbXref	Orphanet:324525		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0017933	hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation	oio:hasDbXref	UMLS:CN204073		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0017933	hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN204073>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0017933	hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation	skos:exactMatch	ORDO:324525		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018100	familial primary hypomagnesemia	oio:hasDbXref	DOID:0060879		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018100	familial primary hypomagnesemia	oio:hasDbXref	GARD:0002906		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0018100	familial primary hypomagnesemia	oio:hasDbXref	NCIT:C123263		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018100	familial primary hypomagnesemia	oio:hasDbXref	OMIMPS:602014		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0018100	familial primary hypomagnesemia	oio:hasDbXref	Orphanet:34526		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018100	familial primary hypomagnesemia	oio:hasDbXref	SCTID:80710001		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0018100	familial primary hypomagnesemia	skos:exactMatch	<http://identifiers.org/snomedct/80710001>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018100	familial primary hypomagnesemia	skos:exactMatch	<https://omim.org/phenotypicSeries/PS602014>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0018100	familial primary hypomagnesemia	skos:exactMatch	DOID:0060879		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018100	familial primary hypomagnesemia	skos:exactMatch	NCIT:C123263		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	oio:hasDbXref	Orphanet:34527		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	oio:hasDbXref	SCTID:725031005		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	oio:hasDbXref	UMLS:C4510731		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	oio:hasDbXref	UMLS:CN204443		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:exactMatch	<http://identifiers.org/snomedct/725031005>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C4510731>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018101	familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN204443>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018197	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	oio:hasDbXref	Orphanet:363534		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018197	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	oio:hasDbXref	UMLS:CN204706		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018197	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN204706>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018197	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	skos:exactMatch	ORDO:363534		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018440	autosomal recessive distal renal tubular acidosis	oio:hasDbXref	Orphanet:402041		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018440	autosomal recessive distal renal tubular acidosis	oio:hasDbXref	UMLS:C1864498		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018440	autosomal recessive distal renal tubular acidosis	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1864498>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018440	autosomal recessive distal renal tubular acidosis	skos:exactMatch	ORDO:402041		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	oio:hasDbXref	OMIM:618272		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	oio:hasDbXref	Orphanet:404476		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	oio:hasDbXref	UMLS:CN226190		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN226190>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	skos:exactMatch	OMIM:618272		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	skos:exactMatch	ORDO:404476		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018470	renal agenesis	oio:hasDbXref	DOID:14766		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018470	renal agenesis	oio:hasDbXref	GARD:0009228		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0018470	renal agenesis	oio:hasDbXref	HP:0000104		semapv:UnspecifiedMatching	MONDO	HP
MONDO:0018470	renal agenesis	oio:hasDbXref	HP:0008678		semapv:UnspecifiedMatching	MONDO	HP
MONDO:0018470	renal agenesis	oio:hasDbXref	NCIT:C99041		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018470	renal agenesis	oio:hasDbXref	OMIMPS:191830		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0018470	renal agenesis	oio:hasDbXref	Orphanet:411709		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018470	renal agenesis	oio:hasDbXref	SCTID:204942005		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0018470	renal agenesis	skos:exactMatch	<http://identifiers.org/snomedct/204942005>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018470	renal agenesis	skos:exactMatch	<https://omim.org/phenotypicSeries/PS191830>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0018470	renal agenesis	skos:exactMatch	DOID:14766		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018470	renal agenesis	skos:exactMatch	NCIT:C99041		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018470	renal agenesis	skos:exactMatch	ORDO:411709		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018492	hereditary clear cell renal cell carcinoma	oio:hasDbXref	DOID:7192		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018492	hereditary clear cell renal cell carcinoma	oio:hasDbXref	NCIT:C36260		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018492	hereditary clear cell renal cell carcinoma	oio:hasDbXref	Orphanet:422526		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018492	hereditary clear cell renal cell carcinoma	oio:hasDbXref	SCTID:764961009		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0018492	hereditary clear cell renal cell carcinoma	oio:hasDbXref	UMLS:CN237493		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018492	hereditary clear cell renal cell carcinoma	skos:exactMatch	<http://identifiers.org/snomedct/764961009>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018492	hereditary clear cell renal cell carcinoma	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN237493>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018492	hereditary clear cell renal cell carcinoma	skos:exactMatch	DOID:7192		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018492	hereditary clear cell renal cell carcinoma	skos:exactMatch	NCIT:C36260		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018492	hereditary clear cell renal cell carcinoma	skos:exactMatch	ORDO:422526		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018770	Jeune syndrome	oio:hasDbXref	DOID:0050592		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018770	Jeune syndrome	oio:hasDbXref	GARD:0003049		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0018770	Jeune syndrome	oio:hasDbXref	MESH:C537571		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0018770	Jeune syndrome	oio:hasDbXref	MedDRA:10057621		semapv:UnspecifiedMatching	MONDO	MedDRA
MONDO:0018770	Jeune syndrome	oio:hasDbXref	NCIT:C84794		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018770	Jeune syndrome	oio:hasDbXref	OMIMPS:208500		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0018770	Jeune syndrome	oio:hasDbXref	Orphanet:474		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018770	Jeune syndrome	oio:hasDbXref	SCTID:75049004		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0018770	Jeune syndrome	oio:hasDbXref	UMLS:C0265275		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018770	Jeune syndrome	skos:closeMatch	<http://identifiers.org/meddra/10057621>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018770	Jeune syndrome	skos:exactMatch	<http://identifiers.org/mesh/C537571>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018770	Jeune syndrome	skos:exactMatch	<http://identifiers.org/snomedct/75049004>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018770	Jeune syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C0265275>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018770	Jeune syndrome	skos:exactMatch	<https://omim.org/phenotypicSeries/PS208500>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0018770	Jeune syndrome	skos:exactMatch	DOID:0050592		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018770	Jeune syndrome	skos:exactMatch	NCIT:C84794		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018770	Jeune syndrome	skos:exactMatch	ORDO:474		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0018965	Alport syndrome	oio:hasDbXref	DOID:10983		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018965	Alport syndrome	oio:hasDbXref	ICD10CM:Q87.81		semapv:UnspecifiedMatching	MONDO	ICD10CM
MONDO:0018965	Alport syndrome	oio:hasDbXref	MESH:D009394		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0018965	Alport syndrome	oio:hasDbXref	MedDRA:10001843		semapv:UnspecifiedMatching	MONDO	MedDRA
MONDO:0018965	Alport syndrome	oio:hasDbXref	NCIT:C34842		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018965	Alport syndrome	oio:hasDbXref	OMIMPS:301050		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0018965	Alport syndrome	oio:hasDbXref	Orphanet:63		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0018965	Alport syndrome	oio:hasDbXref	UMLS:C1567741		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0018965	Alport syndrome	skos:closeMatch	<http://identifiers.org/meddra/10001843>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018965	Alport syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1567741>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0018965	Alport syndrome	skos:exactMatch	<https://omim.org/phenotypicSeries/PS301050>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0018965	Alport syndrome	skos:exactMatch	DOID:10983		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0018965	Alport syndrome	skos:exactMatch	ICD10CM:Q87.81		semapv:UnspecifiedMatching	MONDO	ICD10CM
MONDO:0018965	Alport syndrome	skos:exactMatch	NCIT:C34842		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0018965	Alport syndrome	skos:exactMatch	ORDO:63		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0019005	nephronophthisis	oio:hasDbXref	DOID:12712		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0019005	nephronophthisis	oio:hasDbXref	GARD:0000206		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0019005	nephronophthisis	oio:hasDbXref	HP:0000090	Nephronophthisis	semapv:UnspecifiedMatching	MONDO	HP
MONDO:0019005	nephronophthisis	oio:hasDbXref	NCIT:C123200		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0019005	nephronophthisis	oio:hasDbXref	OMIMPS:256100		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0019005	nephronophthisis	oio:hasDbXref	Orphanet:655		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0019005	nephronophthisis	oio:hasDbXref	UMLS:C0687120		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0019005	nephronophthisis	oio:hasDbXref	UMLS:C2939174		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0019005	nephronophthisis	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C0687120>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0019005	nephronophthisis	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2939174>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0019005	nephronophthisis	skos:exactMatch	<https://omim.org/phenotypicSeries/PS256100>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0019005	nephronophthisis	skos:exactMatch	DOID:12712		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0019005	nephronophthisis	skos:exactMatch	NCIT:C123200		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0019005	nephronophthisis	skos:exactMatch	ORDO:655		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasDbXref	Orphanet:656		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasDbXref	SCTID:718141008		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasDbXref	UMLS:C1868672		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasDbXref	UMLS:C4273714		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasDbXref	UMLS:CN536255		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	skos:exactMatch	<http://identifiers.org/snomedct/718141008>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1868672>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C4273714>		semapv:UnspecifiedMatching	MONDO	<http
